;;;;;;Shot;BP;BP3rd;BPBox;Goal;Cross;PassBox;Pass3rd;Corner;TackWon;Danger;OutpOpp;Shot_diff;BP_diff;BP3rd_diff;BPBox_diff;Goal_diff;Cross_diff;PassBox_diff;Pass3rd_diff;Corner_diff;TackWon_diff;Danger_diff;OutpOpp_diff;EntrBox;Entr3rd;EntrBox_diff;Entr3rd_diff
1;Team_2;Team_1;15484;15608;103;0;104;0;0;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;15609;15733;104;0;89;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;15734;15858;105;0;71;0;0;0;0;0;0;0;0;0;1;0;71;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;Team_2;Team_1;15859;15983;106;0;31;9;0;0;0;0;0;0;0;0;0;0;-39;9;0;0;0;0;0;0;0;0;0;0;1;1;0
1;Team_2;Team_1;15984;16108;107;0;0;0;0;0;0;0;0;0;0;0;0;0;-95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;16109;16233;108;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;16234;16358;109;0;0;0;0;0;0;0;0;0;0;0;0;0;-38;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;16359;16483;110;0;0;0;0;0;0;0;0;0;0;0;0;0;-101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;16484;16608;111;0;0;0;0;0;0;0;0;0;0;0;0;0;-65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;16609;16733;112;0;0;0;0;0;0;0;0;0;0;0;0;0;-68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;16734;16858;113;0;0;0;0;0;0;0;0;0;0;0;0;0;-62;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;16859;16983;114;0;0;0;0;0;0;0;0;0;0;0;0;0;-66;-5;0;0;0;0;-1;0;0;-0,745017127;-4;0;0;-1;0
1;Team_2;Team_1;16984;17385;115;0;13;0;0;0;0;0;0;0;1;0;0;0;-33;-46;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;17386;17510;116;0;48;0;0;0;0;0;0;0;1;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;17511;17635;117;0;53;0;0;0;0;0;0;0;0;0;3;0;53;0;0;0;0;0;0;0;0;0;3;0;0;0;0
1;Team_2;Team_1;17636;17760;118;0;76;40;0;0;0;0;1;0;0;0,31538251;0;0;76;40;0;0;0;0;1;0;0;0,31538251;0;0;1;1;0
1;Team_2;Team_1;17761;17885;119;0;66;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;17886;18010;120;0;53;45;0;0;0;0;0;0;1;0,381316769;2;0;17;45;0;0;0;0;0;0;0;0,381316769;2;0;1;1;0
1;Team_2;Team_1;18011;18148;121;0;73;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;18149;18273;122;0;67;7;0;0;0;0;1;0;0;0,307299321;2;0;67;7;0;0;0;0;1;0;0;0,307299321;2;0;1;1;0
1;Team_2;Team_1;18274;18398;123;0;69;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;18399;18523;124;0;78;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;18524;18648;125;0;95;88;0;0;0;0;0;0;0;0;2;0;95;88;0;0;0;0;0;0;0;0;2;0;1;1;0
1;Team_2;Team_1;18649;19623;126;0;23;23;0;0;0;0;0;0;0;0,603703665;0;0;-24;23;0;0;0;0;0;0;0;0,603703665;0;0;0;0;0
1;Team_2;Team_1;19624;19748;127;0;0;0;0;0;0;0;0;0;0;0;0;0;-61;0;0;0;0;0;0;0;0;0;-3;0;0;0;0
1;Team_2;Team_1;19749;19873;128;0;0;0;0;0;0;0;0;0;0;0;0;0;-125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;19874;19998;129;0;0;0;0;0;0;0;0;0;0;0;0;0;-42;-34;0;0;0;0;-1;0;0;-0,704517815;0;0;0;-1;0
1;Team_2;Team_1;19999;20123;130;0;0;0;0;0;0;0;0;0;0;0;0;0;-117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;20124;20248;131;0;0;0;0;0;0;0;0;0;0;0;0;0;-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;20249;20373;132;0;0;0;0;0;0;0;0;0;0;0;0;0;-68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;20374;20498;133;0;0;0;0;0;0;0;0;0;0;0;0;0;-102;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;20499;20623;134;0;0;0;0;0;0;0;0;0;0;0;0;0;-91;-89;0;0;0;0;-1;0;0;0;-3;0;0;-1;0
1;Team_2;Team_1;20624;20748;135;0;14;0;0;0;0;0;0;0;1;0;0;0;-40;-54;-4;0;-1;0;-1;0;0;-6,897244152;-3;0;0;0;-1
1;Team_2;Team_1;20749;20873;136;0;17;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;20874;20998;137;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;20999;21123;138;0;0;0;0;0;0;0;0;0;0;0;0;0;-73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;21124;21248;139;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;21249;21373;140;0;0;0;0;0;0;0;0;0;0;0;0;0;-103;-74;0;0;0;0;-1;0;0;0;-3;0;0;-1;0
1;Team_2;Team_1;21374;21498;141;0;17;0;0;0;0;0;0;0;0;0;0;0;-67;-84;0;0;0;0;-2;0;0;0;-2;0;0;0;0
1;Team_2;Team_1;21499;21623;142;0;0;0;0;0;0;0;0;0;0;0;0;0;-47;-47;0;0;0;0;-2;0;0;0;-3;0;0;0;0
1;Team_2;Team_1;21624;21748;143;0;54;0;0;0;0;0;0;0;0;0;0;-1;16;-38;-3;0;-1;0;-1;0;0;0;-5;0;0;0;-1
1;Team_2;Team_1;21749;21873;144;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;21874;21998;145;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;21999;22123;146;0;42;0;0;0;0;0;0;0;1;0;10;0;42;0;0;0;0;0;0;0;0;0;10;0;0;0;0
1;Team_2;Team_1;22124;22248;147;0;58;58;0;0;0;0;0;0;0;0,462240538;0;0;55;58;0;0;0;0;0;0;0;0,462240538;0;0;1;1;0
1;Team_2;Team_1;22249;22373;148;0;0;0;0;0;0;0;0;0;0;0;0;0;-125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;22374;22498;149;0;0;0;0;0;0;0;0;0;0;0;0;0;-112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;22499;22623;150;0;0;0;0;0;0;0;0;0;0;0;0;0;-67;0;0;0;0;0;0;0;0;0;-2;0;0;0;0
1;Team_2;Team_1;22624;22748;151;0;0;0;0;0;0;0;0;0;0;0;0;0;-92;-39;0;0;0;0;0;0;0;0;0;0;0;-1;0
1;Team_2;Team_1;22749;22873;152;0;28;0;0;0;0;0;0;0;0;0;0;-1;-15;-43;-5;0;0;0;-2;0;0;-10;-4;0;0;0;-1
1;Team_2;Team_1;22874;22998;153;0;96;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;22999;23123;154;0;81;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;23124;23248;155;0;12;0;0;0;0;0;0;0;0;0;0;0;-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;23249;23373;156;0;0;0;0;0;0;0;0;0;0;0;0;0;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;23374;23498;157;0;0;0;0;0;0;0;0;0;0;0;0;0;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;23499;23623;158;0;0;0;0;0;0;0;0;0;0;0;0;0;-82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;23624;23748;159;0;0;0;0;0;0;0;0;0;0;0;0;0;-107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;23749;23873;160;0;0;0;0;0;0;0;0;0;0;0;0;0;-93;-37;0;0;0;0;-1;0;0;-0,722039168;-5;0;0;-1;0
1;Team_2;Team_1;23874;23998;161;0;0;0;0;0;0;0;0;0;0;0;0;0;-74;-47;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;23999;24123;162;0;0;0;0;0;0;0;0;0;0;0;0;0;-82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;24124;24248;163;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;-67;0;0;0;0;-1;0;0;-0,55770913;-4;0;0;-1;0
1;Team_2;Team_1;24249;24373;164;0;0;0;0;0;0;0;0;0;1;0;0;0;-70;-23;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;24374;24498;165;0;0;0;0;0;0;0;0;0;0;0;0;0;-60;-13;0;0;0;0;-1;0;0;0;-10;0;0;0;0
1;Team_2;Team_1;24499;24623;166;0;19;0;0;0;0;0;0;0;1;0;0;0;-11;-30;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;24624;24748;167;0;0;0;0;0;0;0;0;0;1;0;0;0;-85;-85;0;0;0;0;-2;0;0;0;0;0;0;0;0
1;Team_2;Team_1;24749;24873;168;0;7;0;0;0;0;0;0;0;0;0;0;0;-24;-31;-11;0;0;0;-1;0;0;0;-3;0;0;0;-1
1;Team_2;Team_1;24874;24998;169;0;4;0;0;0;0;0;0;0;0;0;0;-1;-51;-55;-55;0;0;-2;-2;0;0;0;0;0;0;0;0
1;Team_2;Team_1;24999;25848;170;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;-3;0;0;0;0;0;-1;0;-0,760308;0;0;0;0;0
1;Team_2;Team_1;25849;26676;171;0;12;0;0;0;0;0;0;0;0;0;0;0;-13;-25;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;26677;26801;172;0;22;0;0;0;0;0;0;0;0;0;0;0;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;26802;26926;173;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;-65;0;0;0;0;-1;0;0;0;-3;0;0;-1;0
1;Team_2;Team_1;26927;27051;174;0;36;0;0;0;0;0;0;0;1;0;0;0;-42;-78;0;0;0;0;0;0;0;-3,68889223;0;0;0;0;0
1;Team_2;Team_1;27052;27176;175;0;57;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;27177;27301;176;0;0;0;0;0;0;0;0;0;0;0;0;0;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;27302;27426;177;0;0;0;0;0;0;0;0;0;0;0;0;0;-64;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;27427;27551;178;0;0;0;0;0;0;0;0;0;0;0;0;0;-108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;27552;27676;179;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;27677;27801;180;0;0;0;0;0;0;0;0;0;0;0;0;0;-64;-23;0;0;0;0;-1;0;0;-0,871042601;-4;0;0;-1;0
1;Team_2;Team_1;27802;27926;181;0;14;0;0;0;0;0;0;0;1;0;2;0;-47;-49;0;0;0;0;0;0;0;0;2;0;0;0;0
1;Team_2;Team_1;27927;28051;182;0;95;84;26;0;0;0;0;0;0;0;0;0;95;84;26;0;0;0;0;0;0;0;0;1;1;1;1
1;Team_2;Team_1;28052;28176;183;0;13;13;13;0;0;0;0;0;0;2,903878698;0;0;13;13;13;0;0;0;0;0;0;2,903878698;0;0;0;0;0
1;Team_2;Team_1;28177;28704;184;0;12;12;0;0;0;0;1;0;0;0,784669135;3;0;12;12;0;0;0;0;1;0;0;0,784669135;3;0;0;0;0
1;Team_2;Team_1;28705;28829;185;0;98;72;0;0;0;0;1;0;0;0;0;0;98;72;0;0;0;0;1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;28830;28954;186;0;66;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;28955;29079;187;0;78;41;0;0;0;0;1;0;0;0;7;0;78;41;0;0;0;0;1;0;0;0;7;0;1;1;0
1;Team_2;Team_1;29080;29204;188;0;36;36;0;0;1;0;0;0;0;0;0;0;31;36;0;0;1;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;29205;30017;189;0;53;53;0;0;0;0;1;0;0;1,36194416;3;0;50;53;0;0;0;0;1;0;0;1,36194416;3;0;0;0;0
1;Team_2;Team_1;30018;30142;190;0;22;0;0;0;0;0;0;0;0;0;0;0;-35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;30143;30267;191;0;0;0;0;0;0;0;0;0;0;0;0;0;-33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;30268;30392;192;0;0;0;0;0;0;0;0;0;0;0;0;0;-93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;30393;30517;193;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;30518;30642;194;0;0;0;0;0;0;0;0;0;0;0;0;0;-77;0;0;0;0;0;0;0;0;0;-4;0;0;0;0
1;Team_2;Team_1;30643;30946;195;0;51;0;0;0;0;0;0;0;0;0;0;0;23;-28;0;0;0;0;0;0;0;-0,278704192;0;0;0;-1;0
1;Team_2;Team_1;30947;31071;196;0;57;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;31072;31196;197;0;69;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;31197;31321;198;0;82;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;31322;31446;199;0;73;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;31447;31571;200;0;76;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;31572;31696;201;0;0;0;0;0;0;0;0;0;0;0;0;0;-68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;31697;31821;202;0;0;0;0;0;0;0;0;0;0;0;0;0;-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;31822;31946;203;0;10;0;0;0;0;0;0;0;0;0;0;0;-55;-8;0;0;0;0;0;0;0;0;0;0;0;-1;0
1;Team_2;Team_1;31947;32071;204;0;0;0;0;0;0;0;0;0;0;0;0;0;-105;-4;0;0;0;0;0;0;0;-0,542888511;0;0;0;0;0
1;Team_2;Team_1;32072;32196;205;0;0;0;0;0;0;0;0;0;0;0;0;0;-70;-36;0;0;0;0;0;0;0;0;-2;0;0;0;0
1;Team_2;Team_1;32197;32321;206;0;0;0;0;0;0;0;0;0;0;0;0;0;-88;-88;0;0;0;0;-2;0;0;-3,184419375;-2;0;0;0;0
1;Team_2;Team_1;32322;32446;207;0;0;0;0;0;0;0;0;0;0;0;0;0;-79;-79;0;0;0;0;-2;0;0;0;-5;0;0;0;0
1;Team_2;Team_1;32447;32571;208;0;0;0;0;0;0;0;0;0;0;0;0;0;-72;-35;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;32572;32696;209;0;0;0;0;0;0;0;0;0;0;0;0;0;-79;-11;0;0;0;0;-1;0;0;-0,303579604;0;0;0;0;0
1;Team_2;Team_1;32697;32821;210;0;0;0;0;0;0;0;0;0;0;0;0;0;-66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;32822;32946;211;0;0;0;0;0;0;0;0;0;0;0;0;0;-93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;32947;33344;212;0;13;0;0;0;0;0;0;0;1;0;0;0;-44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;33345;33469;213;0;15;0;0;0;0;0;0;0;0;0;0;0;-64;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;33470;33594;214;0;0;0;0;0;0;0;0;0;0;0;0;0;-91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;33595;33719;215;0;0;0;0;0;0;0;0;0;0;0;0;0;-74;0;0;0;0;0;0;0;0;0;-10;0;0;0;0
1;Team_2;Team_1;33720;33844;216;0;0;0;0;0;0;0;0;0;0;0;0;0;-83;-83;0;0;0;0;-1;0;0;0;0;0;0;-1;0
1;Team_2;Team_1;33845;33969;217;0;0;0;0;0;0;0;0;0;1;0;0;0;-122;-122;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;33970;34094;218;0;0;0;0;0;0;0;0;0;0;0;0;0;-107;-107;-3;0;0;-1;-1;0;0;0;-3;0;0;0;-1
1;Team_2;Team_1;34095;34219;219;0;49;0;0;0;0;0;0;0;1;0;0;0;18;-31;-6;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;34220;35775;220;0;13;0;0;0;0;0;0;0;0;0;0;0;7;-6;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;35776;35900;221;0;87;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;35901;36025;222;0;55;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;36026;36150;223;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;36151;36275;224;0;105;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;36276;36400;225;0;107;0;0;0;0;0;0;0;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;36401;36525;226;0;47;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;36526;36650;227;0;109;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;36651;36775;228;0;87;0;0;0;0;0;0;0;0;0;4;0;87;0;0;0;0;0;0;0;0;0;4;0;0;0;0
1;Team_2;Team_1;36776;36900;229;0;96;96;0;0;0;0;0;0;0;0,70142635;0;0;85;96;0;0;0;0;0;0;0;0,70142635;0;0;1;1;0
1;Team_2;Team_1;36901;37201;230;0;57;29;0;0;0;0;1;0;1;0;0;0;-1;29;0;0;0;0;1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;37202;37326;231;0;66;0;0;0;0;0;0;0;0;0;2;0;66;0;0;0;0;0;0;0;0;0;2;0;0;0;0
1;Team_2;Team_1;37327;37451;232;0;91;91;0;0;0;0;1;0;0;0;1;0;91;91;0;0;0;0;1;0;0;0;1;0;1;1;0
1;Team_2;Team_1;37452;37576;233;0;50;50;0;0;0;0;0;0;0;1,04206828;0;0;6;50;0;0;0;0;0;0;0;1,04206828;0;0;0;0;0
1;Team_2;Team_1;37577;37701;234;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;37702;37826;235;0;0;0;0;0;0;0;0;0;0;0;0;0;-81;0;0;0;0;0;0;0;0;0;-4;0;0;0;0
1;Team_2;Team_1;37827;37951;236;0;0;0;0;0;0;0;0;0;0;0;0;0;-82;-82;0;0;0;0;0;0;0;0;0;0;0;-1;0
1;Team_2;Team_1;37952;38076;237;0;0;0;0;0;0;0;0;0;0;0;0;0;-108;-108;-12;0;0;-1;-1;0;0;-7,393575481;0;0;0;0;-1
1;Team_2;Team_1;38077;38201;238;0;8;0;0;0;0;0;0;0;0;0;0;-1;-84;-92;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;38202;38326;239;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;38327;38451;240;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;38452;38576;241;0;67;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;38577;38701;242;0;89;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;38702;38826;243;0;71;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;38827;38951;244;0;72;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;38952;39076;245;0;88;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;39077;39201;246;0;63;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;39202;39326;247;0;41;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;39327;39451;248;0;18;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;39452;39576;249;0;0;0;0;0;0;0;0;0;0;0;0;0;-32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;39577;39701;250;0;0;0;0;0;0;0;0;0;0;0;0;0;-72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;39702;39826;251;0;0;0;0;0;0;0;0;0;0;0;0;0;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;39827;39951;252;0;0;0;0;0;0;0;0;0;0;0;0;0;-78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;39952;40076;253;0;0;0;0;0;0;0;0;0;0;0;0;0;-111;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;40077;40201;254;0;11;0;0;0;0;0;0;0;0;0;0;0;-65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;40202;40531;255;0;25;0;0;0;0;0;0;0;0;0;0;0;-21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;40532;40656;256;0;0;0;0;0;0;0;0;0;0;0;0;0;-47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;40657;40781;257;0;0;0;0;0;0;0;0;0;0;0;0;0;-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;40782;40906;258;0;0;0;0;0;0;0;0;0;0;0;0;0;-76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;40907;41031;259;0;0;0;0;0;0;0;0;0;0;0;0;0;-78;-63;0;0;0;0;-1;0;0;0;-8;0;0;-1;0
1;Team_2;Team_1;41032;41156;260;0;12;0;0;0;0;0;0;0;0;0;0;0;-33;-45;-22;0;0;0;0;0;0;-1,166093012;0;0;0;0;-1
1;Team_2;Team_1;41157;41281;261;0;0;0;0;0;0;0;0;0;1;0;0;0;-23;0;0;0;0;0;0;0;0;0;-3;0;0;0;0
1;Team_2;Team_1;41282;41406;262;0;48;0;0;0;0;0;0;0;0;0;0;0;7;-41;0;0;0;0;0;0;0;0;0;0;0;-1;0
1;Team_2;Team_1;41407;41531;263;0;48;0;0;0;0;0;0;0;2;0;0;0;43;-5;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;41532;42227;264;0;50;0;0;0;0;0;0;0;0;0;0;0;23;-27;0;0;0;0;0;0;0;-1,014221271;0;0;0;0;0
1;Team_2;Team_1;42228;42352;265;0;16;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;42353;42671;266;0;3;0;0;0;0;0;0;0;0;0;0;0;-59;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;42672;42796;267;0;0;0;0;0;0;0;0;0;0;0;0;0;-103;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;42797;42921;268;0;2;0;0;0;0;0;0;0;1;0;0;0;-56;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;42922;43046;269;0;34;0;0;0;0;0;0;0;0;0;0;0;21;-13;0;0;0;0;0;0;0;-0,576756076;0;0;0;-1;0
1;Team_2;Team_1;43047;43316;270;0;40;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;43317;44944;271;0;0;0;0;0;0;0;0;0;0;0;0;0;-86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;44945;45069;272;0;0;0;0;0;0;0;0;0;0;0;0;0;-72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;45070;45194;273;0;0;0;0;0;0;0;0;0;0;0;0;0;-78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;45195;45319;274;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;45320;45444;275;0;0;0;0;0;0;0;0;0;0;0;0;0;-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;45445;45569;276;0;0;0;0;0;0;0;0;0;0;0;0;0;-86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;45570;45694;277;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;45695;45819;278;0;0;0;0;0;0;0;0;0;0;0;0;0;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
